corp_code,stock_name,stock_code,corp_name
360142,,122900,아이마켓코리아
1187458,,270210,에스알바이오텍
1046708,,206640,바디텍메드
298687,,39670,스포츠서울
256955,,55490,테이팩스
688358,,221840,하이즈항공
247975,,36830,솔브레인홀딩스
599151,,289080,SV인베스트먼트
1532603,,378850,화승알앤에이
1399071,,348150,고바이오랩
1613281,,418170,하나금융22호스팩
862880,,107600,새빗켐
107224,,8350,남선알미늄
226228,,66110,한프
872850,,179440,비지스틸
815095,,153490,우리이앤엘
347877,,52190,세영디앤씨
1067242,,228180,비엘사이언스
1183407,,270020,이십일스토어
964595,,317870,엔바이오니아
1415892,,348950,제이알글로벌리츠
121534,,23150,MH에탄올
523936,,297890,HB솔루션
111458,,14160,대영포장
159005,,2000,생고뱅코리아홀딩스
218575,,32560,황금에스티
991191,,174900,앱클론
1350638,,309900,티티씨디펜스
1201590,,270660,에브리봇
245694,,111710,남화산업
134316,,21820,세원정공
1116274,,225860,엠앤씨생명과학
1301623,,146320,비씨엔씨
1393299,,330990,케이비제19호기업인수목적
872452,,176440,미래오토스
1309388,,322180,티라유텍
113058,,88350,한화생명
139685,,30960,양지사
103042,,9070,케이씨티시
138190,,1250,GS글로벌
1117592,,240340,인터코스
120872,,1080,만호제강
830447,,185190,수프로
1160974,,251120,바이오에프디엔씨
565215,,243870,굿센
264787,,33600,럭슬
1265251,,291650,압타머사이언스
1267684,,284740,쿠쿠홈시스
975290,,241840,에이스토리
411905,,182690,테라셈
1414370,,340120,하이제5호기업인수목적
245898,,50320,에스에이치엔엘
157104,,8110,대동전자
110060,,26970,대백저축은행
905316,,153360,하이골드오션3호선박투자회사
867973,,294630,서남
828761,,228670,레이
104698,,680,LS네트웍스
122348,,3610,방림
1264438,,289220,자이언트스텝
1601286,,412930,미래에셋비전스팩1호
170877,,18120,진로발효
136721,,1720,신영증권
963000,,217320,썬테크
1021949,,206560,덱스터
450931,,101970,우양에이치씨
1329957,,307750,국전약품
135777,,16590,신대양제지
866594,,225850,미애부
877819,,263800,데이타솔루션
367844,,317400,자이에스앤디
411048,,101490,에스앤에스텍
656951,,90850,현대이지웰
127200,,5680,삼영전자공업
147222,,950,전방
159731,,19660,글로본
106456,,14590,지앤엘
105475,,53260,금강철강
147295,,6350,전북은행
145464,,25820,이구산업
1108442,,230240,에치에프알
109161,,6890,태경케미컬
529815,,80520,오디텍
101628,,50,경방
816544,,214420,토니모리
363486,,71280,로체시스템즈
111865,,28040,미래SCI
823429,,123690,한국화장품
303396,,54040,한국컴퓨터
1061327,,214150,클래시스
616962,,277070,린드먼아시아
174004,,2920,유성기업
683469,,103590,일진전기
249034,,35430,드림라인
1011526,,348370,엔켐
665630,,151750,테라텍
985686,,182360,큐브엔터
480783,,91580,상신이디피
571483,,138080,오이솔루션
974927,,160550,NEW
123107,,2760,보락
125725,,16670,디모아
899459,,228850,레이언스
357935,,89470,HDC현대EP
220561,,37710,광주신세계
165343,,3010,혜인
148595,,38010,제일테크노스
409964,,106190,하이텍팜
159218,,51600,한전KPS
129615,,27580,상보
233653,,34830,한국토지신탁
258689,,35900,JYP Ent.
141389,,36560,영풍정밀
1117422,,244880,나눔테크
101220,,1390,KG케미칼
491415,,115310,인포바인
152686,,7810,코리아써키트
162993,,3300,한일홀딩스
124027,,11390,부산산업
1409095,,377030,맥스트
800145,,122690,서진오토모티브
145686,,760,이화산업
173102,,12690,모나리자
411385,,78070,유비쿼스홀딩스
660291,,109080,옵티시스
258360,,36090,위지트
118804,,5290,동진쎄미켐
361725,,66270,에스케이커뮤니케이션즈
1124653,,236200,슈프리마
332927,,194370,제이에스코퍼레이션
389110,,51160,지어소프트
266952,,42420,네오위즈홀딩스
398792,,64960,SNT모티브
148920,,4910,조광페인트
1170865,,253590,네오셈
159500,,23350,한국종합기술
484682,,83310,엘오티베큠
136165,,13810,스페코
1437292,,357250,미래에셋맵스리츠
442570,,79370,제우스
580667,,91340,S&K폴리텍
136864,,9270,신원
155373,,93380,풍강
533003,,105740,디케이락
231363,,32640,LG유플러스
336297,,49720,고려신용정보
137809,,1770,SHD
136457,,2360,SH에너지화학
111193,,108380,대양전기공업
442826,,78140,대봉엘에스
159175,,9720,한국전기초자
105101,,15360,예스코홀딩스
490179,,75130,플랜티넷
1258710,,302430,이노메트리
678096,,141070,맥스로텍
220686,,58610,에스피지
429694,,177830,파버나인
1049422,,208640,썸에이지
138598,,36010,아비코전자
673976,,114570,지스마트글로벌
857727,,136480,하림
803425,,123410,코리아에프티
580065,,101160,월덱스
228536,,41440,현대에버다임
118345,,1530,디아이동일
636656,,99430,바이오플러스
476036,,83500,에프엔에스테크
121288,,5360,모나미
1678835,,442130,유진스팩9호
146269,,3200,일신방직
155382,,65940,바이오빌
116408,,25950,동신건설
130684,,17390,서울도시가스
608316,,131220,대한과학
157539,,24120,KB오토시스
671978,,204020,그리티
130091,,7540,샘표
138729,,2310,아세아제지
531014,,84370,유진테크
1584934,,417180,핑거스토리
172936,,4890,동일산업
307222,,57030,YBM넷
232821,,36170,클라우드에어
369170,,51370,인터플렉스
151395,,650,천일고속
235147,,73070,에이팸
530556,,122640,예스티
125743,,4560,현대비앤지스틸
1046203,,204630,스튜디오산타클로스
220057,,32620,유비케어
959229,,258830,세종메디칼
153126,,5740,크라운해태홀딩스
128661,,31330,에스에이엠티
641171,,100030,인지소프트
493510,,85670,뉴프렉스
223434,,36810,에프에스티
131504,,11370,서한
1663055,,430460,한화플러스제3호스팩
864338,,196700,웹스
579980,,84850,아이티엠반도체
1169267,,252500,세화피앤씨
527002,,127980,화인써키트
130383,,6730,서부T&D
146560,,19540,일지테크
325112,,53610,프로텍
925295,,173940,에프엔씨엔터
321204,,76340,관악산업
610083,,141000,비아트론
152127,,36710,심텍홀딩스
1065785,,229500,노브메타파마
496225,,87730,이엠네트웍스
1141599,,261780,차백신연구소
1677429,,440820,엔에이치스팩27호
653024,,272450,진에어
203582,,25750,한솔홈데코
1063990,,215100,로보로보
938721,,161580,필옵틱스
1309795,,297570,알로이스
250997,,120240,대정화금
579999,,98460,고영
599957,,94840,슈프리마에이치큐
117726,,92780,동양피스톤
116806,,12760,하스코
151447,,1490,천지산업
165583,,17940,E1
124805,,7330,푸른저축은행
860332,,138040,메리츠금융지주
307189,,57500,에스케이엔펄스
1669475,,435620,하나금융25호스팩
1217829,,265740,엔에프씨
1675254,,439410,엔에이치스팩26호
1674468,,438580,엔에이치스팩25호
159023,,17670,SK텔레콤
1562589,,383800,LX홀딩스
919966,,215600,신라젠
138297,,11810,STX
160010,,21650,한국큐빅
159795,,17960,한국카본
807379,,243840,신흥에스이씨
118521,,11000,진원생명과학
1264234,,311060,엘에이티
105952,,6260,LS
397252,,67000,조이시티
366517,,112190,KC산업
378628,,60720,KH바텍
897752,,278280,천보
206039,,39240,경남스틸
160621,,3350,한국화장품제조
340096,,100790,미래에셋벤처투자
868705,,136540,윈스
363246,,46940,우원개발
539274,,84690,대상홀딩스
145473,,44960,이글벳
357607,,54410,케이피티유
365624,,90150,아이윈
1180118,,417310,코람코더원리츠
136925,,17000,신원종합개발
575106,,376290,씨유테크
1397772,,365270,큐라클
1440481,,351340,아이비케이에스제13호기업인수목적
1166109,,250930,예선테크
1441611,,376980,원티드랩
533508,,94970,제이엠티
267942,,16600,큐캐피탈
264714,,40610,SG&G
405320,,69080,웹젠
203023,,25320,시노펙스
1506848,,419540,비스토스
609661,,204610,티쓰리
1061497,,214270,FSN
1677678,,440790,교보13호스팩
216498,,37350,성도이엔지
298340,,39440,에스티아이
549891,,214370,케어젠
1244601,,377300,카카오페이
161444,,16830,한국씨티은행
150244,,80,하이트진로
1174038,,254120,자비스
1095704,,225430,케이엠제약
1206717,,448780,마이크로엔엑스
228059,,84110,휴온스글로벌
166528,,100660,서암기계공업
108977,,6370,대구백화점
1187148,,263700,케어랩스
858124,,140670,알에스오토메이션
255044,,39010,현대에이치티
148522,,10820,퍼스텍
335076,,49480,오픈베이스
117188,,4800,효성
134963,,4430,송원산업
270113,,58110,멕아이씨에스
113191,,3690,코리안리
386937,,60000,국민은행
1133217,,323410,카카오뱅크
441650,,115500,케이씨에스
129387,,390,삼화페인트공업
127909,,32280,삼일
243757,,39290,인포뱅크
1032413,,195870,해성디에스
478900,,93190,빅솔론
1419986,,344050,신영해피투모로우제6호기업인수목적
1261893,,281820,케이씨텍
126362,,6400,삼성SDI
1028164,,192530,광주은행
854997,,137310,에스디바이오센서
346966,,52510,에코솔루션
126937,,70,삼양홀딩스
303873,,79160,CJ CGV
1418543,,342550,케이비제20호기업인수목적
148948,,1550,조비
109453,,67250,케이조선
1405390,,347770,핌스
553025,,199150,데이터스트림즈
445160,,79810,디이엔티
124151,,5030,부산주공
679314,,102260,동성케미컬
157070,,25540,한국단자공업
1587056,,419080,엔젯
1146822,,262840,아이퀘스트
965062,,189350,코셋
1513440,,368770,파이버프로
1014718,,361390,제노코
343127,,46840,자유투어
870861,,155650,와이엠씨
1354740,,365900,브이씨
189538,,32580,피델릭스
231354,,37030,파워넷
1032486,,241560,두산밥캣
491938,,130500,GH신소재
1535150,,395400,SK리츠
1437432,,383930,디티앤씨알오
306719,,69510,에스텍
158565,,17890,한국알콜
178851,,60380,동양에스텍
407285,,59100,아이컴포넌트
629212,,131180,딜리
219440,,28080,휴맥스홀딩스
239596,,37760,쎄니트
133089,,15200,성원
1109122,,258540,에스엘테라퓨틱스
1309069,,346010,타이드
117577,,1800,오리온홀딩스
126487,,7700,F&F 홀딩스
1504804,,367460,유안타제7호기업인수목적
577335,,129920,대성하이텍
113508,,320,노루홀딩스
153755,,4100,태양금속공업
132804,,4980,성신양회
1222432,,306040,에스제이그룹
1020843,,217820,원익피앤이
1437186,,365550,ESR켄달스퀘어리츠
862853,,237820,플레이디
106623,,11210,현대위아
157636,,24880,케이피에프
407975,,68420,엔터미디어
174208,,36890,진성티이씨
659976,,265560,영화테크
1160512,,900270,헝셩그룹
1020269,,434190,탈로스
785475,,131390,원익피앤이
255275,,78150,HB테크놀러지
143262,,10400,우진아이엔에스
160861,,11500,한농화성
114093,,4830,덕성
144395,,26960,동서
181299,,89980,상아프론테크
1364747,,399720,가온칩스
347442,,51810,모보
415628,,75580,세진중공업
173740,,5450,신한
654272,,171010,램테크놀러지
373447,,38070,서린바이오
990165,,183190,아세아시멘트
199076,,32960,동일기연
809517,,226350,아이엠텍
165680,,8770,호텔신라
1012987,,357580,아모센스
159342,,25770,한국정보통신
327819,,171090,선익시스템
257732,,101680,한국정밀기계
793155,,220180,핸디소프트
176516,,36190,금화피에스시
684714,,103140,풍산
126371,,9150,삼성전기
148993,,140,하이트진로홀딩스
565154,,214320,이노션
1686755,,441270,파인엠텍
1153293,,322510,제이엘케이
141282,,1890,에이치디씨영창
593032,,93050,LF
103644,,42370,비츠로테크
124799,,7160,사조산업
133511,,4060,SG세계물산
414601,,77500,유니퀘스트
199988,,41930,동아화성
136095,,31920,조은저축은행
416654,,72130,유엔젤
1208885,,267290,경동도시가스
102140,,9140,경인전자
435969,,71200,인피니트헬스케어
171867,,42110,에스씨디
230425,,39860,나노엔텍
287788,,40420,정상제이엘에스
173795,,4080,신흥
307897,,32710,신한카드
159209,,52690,한전기술
1117246,,278990,EMB
1047840,,207760,미스터블루
1246742,,258050,테크트랜스
1419135,,344860,이노진
587457,,94480,갤럭시아머니트리
666204,,217190,제너셈
124276,,8470,부스타
328191,,73010,케이에스피
155151,,43370,피에이치에이
143527,,12320,경동인베스트
611286,,191600,블루탑
138446,,13990,아가방컴퍼니
296263,,51390,YW
269612,,47310,파워로직스
876643,,198080,엔피디
350482,,45300,성우테크론
256715,,43650,국순당
219097,,27410,BGF
127936,,2290,삼일기업공사
154055,,1420,태원물산
447928,,85910,네오티스
144164,,18670,SK가스
1214743,,298540,더네이쳐홀딩스
159564,,25890,한국주강
759294,,122990,와이솔
112165,,92200,디아이씨
149804,,2880,대유에이텍
445799,,93920,서원인텍
366845,,65130,탑엔지니어링
1497869,,363280,티와이홀딩스
109189,,8060,대덕
1316227,,298020,효성티앤씨
222532,,37560,LG헬로비전
1478712,,353200,대덕전자
875237,,352700,씨앤투스
1656374,,430220,신영스팩8호
143314,,15260,에이엔피
138701,,2030,아세아
983271,,181710,엔에이치엔
364306,,81580,성우전자
104537,,6050,국영지앤엠
244783,,52600,한네트
112022,,24890,대원화성
148276,,30000,제일기획
298270,,53800,안랩
1396931,,337840,유엑스엔
152783,,49430,코메론
302926,,64350,현대로템
101336,,8020,경남에너지
167280,,7630,폴루스바이오팜
105299,,14280,금강공업
110893,,3540,대신증권
1689938,,445970,신영스팩9호
1316236,,298000,효성화학
623661,,104830,원익머트리얼즈
159102,,5830,DB손해보험
1076550,,221670,주노콜렉션
108913,,19680,대교
226866,,49070,인탑스
361488,,78000,텔코웨어
220969,,45060,오공
122898,,7210,벽산
1101041,,225590,패션플랫폼
132488,,12580,신세계톰보이
1327092,,317120,라닉스
365758,,52860,아이앤씨
808022,,140410,메지온
626710,,96300,한국월드와이드베트남부동산개발특별자산1호투자회사
939331,,161890,한국콜마
301422,,66590,우수AMS
915508,,148250,알엔투테크놀로지
210980,,32940,원익
296005,,46970,우리로
1077577,,215360,우리산업
231372,,32350,롯데관광개발
221728,,66130,하츠
761952,,123860,아나패스
129271,,9470,삼화전기
164812,,11760,현대코퍼레이션
164645,,11200,HMM
188797,,119500,포메탈
1221752,,388610,지에프씨생명과학
1416457,,341160,하나금융15호기업인수목적
526696,,95270,웨이브일렉트로
1069736,,256150,한독크린텍
660033,,115530,씨엔플러스
1070857,,217600,켐온
540340,,290510,코리아센터
397289,,67170,오텍
1116380,,245450,씨앤에스링크
172291,,12510,더존비즈온
374020,,63760,이엘피
1139965,,408900,스튜디오미르
1335851,,323990,박셀바이오
462121,,73490,이노와이어리스
616290,,123570,이엠넷
126186,,18260,삼성에스디에스
300548,,79430,현대리바트
1109955,,219420,링크제니시스
1571107,,394280,오픈엣지테크놀로지
160047,,240,한국앤컴퍼니
188089,,20000,한섬
164742,,5380,현대자동차
106368,,11780,금호석유화학
264228,,38620,위즈코프
843900,,191410,육일씨엔에쓰
149026,,590,CS홀딩스
256380,,49520,유아이엘
167004,,24060,흥구석유
295370,,39230,제이앤케이인더스트리
1199189,,264850,이랜시스
302120,,54340,피앤텔
112721,,140520,대창스틸
624998,,123330,제닉
123781,,26940,부국철강
604815,,121890,에스디시스템
454946,,83420,그린케미칼
155498,,1310,풍림산업
1188730,,260870,SK시그넷
309831,,61040,알에프텍
1381984,,357880,비트나인
366942,,59090,미코
261285,,36460,한국가스공사
1291317,,393890,더블유씨피
1011562,,194610,우성아이비
1336443,,310870,디와이씨
961774,,179900,유티아이
299844,,254490,미래반도체
154718,,82920,비츠로셀
350020,,49120,파인디앤씨
117382,,4510,디와이홀딩스
125646,,18310,삼목에스폼
106881,,14990,인디에프
131692,,8490,서흥
122737,,28670,팬오션
1311055,,294570,쿠콘
422284,,72870,메가스터디
313649,,48410,현대바이오
107677,,2070,비비안
234227,,56080,유진로봇
145668,,1840,이화공영
527464,,72990,에이치시티
249982,,35610,솔본
110608,,155660,DSR
526836,,95500,미래나노텍
1325429,,306620,네온테크
1059605,,210540,디와이파워
131328,,16140,두함지개발
540429,,90710,휴림로봇
1203808,,265520,AP시스템
398808,,68930,디지털대성
124577,,8120,엠소닉
128175,,14190,원익큐브
970453,,214450,파마리서치
408266,,203450,유니온커뮤니티
1344752,,327970,케어룸의료산업
146861,,33240,자화전자
163345,,12030,DB
252001,,58480,해원에스티
161709,,16800,퍼시스
265005,,57540,옴니시스템
626011,,119830,아이텍
348034,,52790,액토즈소프트
1246034,,290660,네오펙트
1038693,,203650,드림시큐리티
832700,,207490,에이펙스인텍
1261644,,277810,레인보우로보틱스
761059,,251970,펌텍코리아
622787,,377740,바이오노트
676122,,155960,지디
136402,,6880,신송홀딩스
1436336,,349720,이베스트기업인수목적5호
119140,,143210,핸즈코퍼레이션
155452,,23900,풍국주정
1021666,,317330,덕산테코피아
133335,,180,성창기업지주
122481,,14580,태경비케이
123648,,5350,심팩인더스트리
369833,,47400,유니온머티리얼
141307,,670,영풍
1136001,,286750,나노브릭
131054,,1200,유진증권
982023,,257720,실리콘투
151368,,129260,인터지스
185356,,33100,제룡전기
925967,,232530,이엠티
126292,,29780,삼성카드
164973,,1450,현대해상
159698,,71320,지역난방공사
128555,,4690,삼천리
112679,,15230,대창단조
1593242,,406760,하나금융21호스팩
131896,,3100,선광
1113949,,195440,퓨전
406329,,38060,루멘스
1042650,,115180,큐리언트
359076,,64480,브리지텍
439965,,121600,나노신소재
1089378,,219550,디와이디
1487446,,359090,씨엔알리서치
160205,,10040,한국내화
628860,,95660,네오위즈
576789,,113810,디젠스
360674,,56360,코위버
252269,,38880,아이에이
133557,,24940,PN풍년
917861,,192440,슈피겐코리아
1073678,,238120,얼라인드
268011,,33550,일레덱스홀딩스
129280,,11230,삼화전자공업
141608,,14940,오리엔탈정공
130046,,9280,다함이텍
404288,,59120,아진엑스텍
135467,,49830,승일
1365825,,319660,피에스케이
225159,,36530,SNT홀딩스
260383,,6650,대한유화
1301252,,425040,티이엠씨
579971,,94360,칩스앤미디어
1063556,,233990,질경이
364847,,67920,이글루
883980,,143160,아이디스
106395,,1210,금호전기
268251,,39560,다산네트웍스
104999,,8600,윌비스
604426,,119610,인터로조
491053,,86060,진바이오텍
1102095,,225650,쿠첸
121543,,33920,무학
359580,,54800,아이디스홀딩스
145109,,100,유한양행
363927,,53290,NE능률
201131,,32080,아즈텍WB
151298,,69730,DSR제강
528515,,92460,한라IMS
101488,,9450,경동나비엔
925189,,187270,신화콘텍
148504,,110,한국스탠다드차타드은행
132628,,14910,성문전자
397058,,58630,엠게임
989619,,196170,알테오젠
1119651,,276240,엘리비젼
866062,,170920,엘티씨
305297,,52330,코텍
413523,,53690,한미글로벌
185222,,45520,크린앤사이언스
1115044,,251280,안지오랩
142883,,17370,우신시스템
268118,,36690,코맥스
122551,,35150,백산
1188749,,299480,지앤이헬스케어
161781,,25980,아난티
632845,,104620,노랑풍선
612188,,98660,에스티오
265041,,36670,KCI
494476,,88390,이녹스
980122,,175330,JB금융지주
526872,,86890,이수앱지스
1185566,,263920,휴엠앤씨
1505186,,365590,하이딥
1696451,,442310,대신밸런스제14호스팩
137012,,103230,에스앤더블류
487546,,76080,웰크론한텍
273110,,52020,에스티큐브
118275,,3160,디아이
235183,,44780,에이치케이
807397,,121850,코이즈
127857,,2450,삼익악기
115384,,7590,동방아그로
352718,,53110,소리바다
522007,,110790,크리스에프앤씨
133876,,11560,세보엠이씨
665676,,127710,아시아경제
668600,,102370,케이옥션
404701,,123890,한국자산신탁
500254,,78930,GS
113359,,30610,교보증권
1675227,,439250,삼성스팩7호
1624162,,425290,삼성스팩6호
156488,,5010,휴스틸
540447,,86390,유니테스트
347062,,52260,현대바이오랜드
1108099,,227840,현대코퍼레이션홀딩스
264732,,38950,파인디지털
352499,,42500,링네트
400121,,69330,유아이디
879020,,142210,유니트론텍
1568413,,383220,F&F
455981,,80000,에스엔유
295547,,43360,디지아이
186717,,53620,태양
177816,,78600,대주전자재료
351807,,48910,대원미디어
148461,,1560,제일연마
669450,,199290,바이오프로테크
147082,,49630,재영솔루텍
486097,,89600,나스미디어
298377,,40910,아이씨디
963976,,255220,SG
1326224,,307280,원바이오젠
1391033,,338100,NH프라임리츠
177199,,24090,디씨엠
109587,,4780,대륙제관
161976,,16450,한세예스24홀딩스
1196313,,263770,유에스티
447502,,86040,바이오톡스텍
206659,,54210,이랜텍
149770,,440,중앙에너비스
261009,,36620,감성코퍼레이션
1583953,,413300,티엘엔지니어링
166315,,10690,화신
493185,,90470,제이스텍
555740,,110660,툴코리아
117629,,8970,동양철관
188715,,53660,현진소재
435312,,71090,하이스틸
916826,,223250,드림씨아이에스
1187494,,261200,덴티스
1388631,,329020,오션스톤
1674538,,437780,엔에이치스팩24호
1507722,,402420,켈스
246417,,39030,이오테크닉스
1327746,,310210,보로노이
555874,,89590,제주항공
1117413,,314930,바이오다인
406727,,67770,세진티에스
120021,,3550,LG
201788,,65620,제낙스
447982,,74000,에스지피엠
432102,,71050,한국금융지주
231664,,41190,우리기술투자
113526,,3490,대한항공
115065,,23450,동남합성
921916,,357550,석경에이티
162832,,24740,한일단조
266934,,43200,파루
369657,,58470,리노공업
351092,,53700,삼보모터스
763701,,234340,헥토파이낸셜
563518,,126340,비나텍
155692,,37400,우리엔터프라이즈
170558,,21240,코웨이
269940,,39130,하나투어
360577,,54940,엑사이엔씨
129989,,5070,코스모신소재
663669,,114630,폴라리스우노
204262,,30520,한글과컴퓨터
121969,,23960,에쓰씨엔지니어링
357430,,49960,쎌바이오텍
139719,,19210,와이지-원
238153,,37070,파세코
258421,,35460,기산텔레콤
1344336,,226330,신테카바이오
1082348,,226400,오스테오닉
356361,,51910,LG화학
410915,,63170,서울옥션
605124,,117670,알파홀딩스
641393,,101400,엔시트론
1576102,,396690,미래에셋글로벌리츠
1062867,,214680,디알텍
806972,,127160,매직마이크로
148540,,1040,CJ
117212,,150,두산
359623,,72470,우리산업홀딩스
614089,,234070,에이원알폼
242712,,37950,엘컴텍
240857,,38460,바이오스마트
306162,,38540,상상인
203209,,43340,에쎈테크
127042,,2170,삼양통상
541163,,91120,이엠텍
161462,,21080,에이티넘인베스트
109754,,5750,대림비앤코
106641,,270,기아
152880,,3070,코오롱글로벌
138260,,9160,SIMPAC
120526,,23530,롯데쇼핑
126566,,12450,한화에어로스페이스
120562,,4990,롯데지주
485177,,94820,일진파워
261355,,38390,레드캡투어
164724,,17800,현대엘리베이터
423177,,54450,텔레칩스
123541,,890,보해양조
1418260,,354230,폭스소프트
231442,,33130,디지틀조선
1013311,,214180,헥토이노베이션
249247,,37270,YG PLUS
173069,,11400,아진카인텍
1035368,,425420,티에프이
961570,,290520,신도기연
148364,,3380,하림지주
128315,,37460,삼지전자
379229,,60540,에스에이티
1428249,,347140,케이프이에스제4호기업인수목적
923899,,158310,참존글로벌
159616,,34020,두산에너빌리티
997812,,183300,코미코
1042429,,205500,액션스퀘어
695969,,94170,동운아나텍
139764,,11090,에넥스
537832,,94940,푸른기술
140955,,14680,한솔케미칼
162416,,1750,한양증권
334624,,38160,팍스넷
136101,,21880,메이슨캐피탈
117300,,2710,TCC스틸
1051065,,236810,엔비티
128926,,17480,삼현철강
612489,,214430,아이쓰리시스템
1105621,,227950,엔투텍
1065013,,215380,우정바이오
140052,,3800,에이스침대
367455,,92300,현우산업
673301,,120780,전우정밀
1345724,,318660,타임기술
165361,,36840,휴코드홀딩스
105606,,214330,금호에이치티
133618,,2420,세기상사
1142075,,163730,핑거
201742,,48430,유라테크
359261,,72950,빛샘전자
541862,,202960,판도라티비
1689336,,445360,비엔케이제1호스팩
133812,,4360,세방
666064,,108860,셀바스AI
991298,,189330,씨이랩
608839,,96690,에이루트
1018802,,140610,엔솔바이오사이언스
540571,,96870,엘디티
202839,,79170,한창산업
367871,,352940,인바이오
540863,,83450,GST
1051092,,241820,피씨엘
123772,,1270,부국증권
486875,,103840,우양
400060,,67010,이씨에스
158112,,2200,한국수출포장공업
540605,,84680,이월드
1397620,,328130,루닛
1037214,,256940,케이피에스
815767,,123420,위메이드플레이
599106,,94860,네오리진
139083,,13310,아진산업
163196,,2220,한일철강
108135,,5250,녹십자홀딩스
109718,,3960,사조대림
994994,,187790,나노
977696,,194510,넥스쳐
201733,,32540,TJ미디어
100939,,860,강남제비스코
1139035,,277880,티에스아이
1047451,,208370,셀바스헬스케어
1179617,,256840,한국비엔씨
569646,,143540,영우디에스피
423690,,68290,삼성출판사
152260,,16920,카스
398668,,65510,휴비츠
492353,,170790,파이오링크
533924,,131400,이브이첨단소재
531078,,84440,유비온
694942,,115610,이미지스
340272,,50760,에스폴리텍
1067516,,215000,골프존
867849,,173130,오파스넷
152039,,1380,SG글로벌
587466,,92230,KPX홀딩스
1158553,,274090,켄코아에어로스페이스
141413,,12280,영화금속
684732,,103160,풀무원식품
535375,,139670,키네마스터
288343,,65570,삼영이엔씨
993931,,228340,동양파일
115287,,4140,동방
1128613,,241590,화승엔터프라이즈
166227,,6060,화승인더스트리
1071041,,311690,CJ 바이오사이언스
102760,,11160,두산건설
796994,,120030,조선선재
1514519,,373340,유진기업인수목적6호
117966,,13120,동원개발
353878,,58730,다스코
957735,,237880,클리오
1724417,,454640,하나29호스팩
158325,,30190,NICE평가정보
151863,,12600,청호ICT
412348,,61970,LB세미콘
654175,,147760,피엠티
760971,,259960,크래프톤
261373,,38290,마크로젠
599489,,140290,청광건설
1375822,,397030,에이프릴바이오
534701,,396300,세아메카닉스
819073,,216050,인크로스
122579,,1460,BYC
959210,,448710,코츠테크놀로지
1766167,,458320,KB제26호스팩
1343735,,348840,데이드림엔터테인먼트
519252,,89230,THE E&M
1367586,,417500,제이아이테크
1165739,,950140,잉글우드랩
1112889,,239890,피엔에이치테크
1573381,,412350,레이저쎌
815369,,123700,에스제이엠
1724338,,454750,하나28호스팩
301246,,36540,SFA반도체
161125,,18880,한온시스템
356802,,60280,큐렉소
1506990,,380540,옵티코어
1099861,,224110,에이텍모빌리티
156354,,13870,지엠비코리아
551920,,92730,네오팜
1488320,,378340,필에너지
197759,,25560,미래산업
400857,,78520,에이블씨엔씨
194947,,130660,한전산업
1744703,,457940,SK증권제10호스팩
1712616,,451700,엔에이치스팩29호
1724709,,455250,KB제25호스팩
1026616,,221800,유투바이오
1085026,,240600,유진테크놀로지
1263022,,282330,BGF리테일
1591606,,405350,아이비케이에스제17호기업인수목적
108612,,17860,DS단석
1791321,,469880,하나30호스팩
1528530,,377630,삼성기업인수목적4호
693554,,104480,티케이케미칼
1032404,,200130,콜마비앤에이치
149293,,10,신한은행
152385,,7460,에이프로젠
180865,,31860,에스유홀딩스
606664,,105330,케이엔더블유
1676989,,440200,케이비제23호기업인수목적
1305869,,188260,세니젠
1785551,,464680,KB제27호스팩
561723,,88280,쏘닉스
112819,,17680,데코앤에프
1447217,,353070,에이치엠씨아이비제4호기업인수목적
299358,,102210,트레스
1683387,,442900,미래에셋드림스팩1호
134477,,3570,SNT다이내믹스
160375,,10640,진양폴리우레탄
765897,,448900,한국피아이엠
138279,,10950,S-Oil
160418,,10100,한국무브넥스
1568875,,388220,하나금융19호기업인수목적
1146220,,271830,팸텍
145552,,5950,이수화학
304076,,53080,케이엔솔
167031,,10240,흥국
449379,,67990,도이치모터스
116949,,7340,DN오토모티브
239514,,54090,삼진엘앤디
269241,,44380,주연테크
1163050,,271850,다이오진
1259418,,290670,대보마그네틱
580056,,99440,스맥
1751448,,457390,대신밸런스제15호스팩
206084,,33020,세아메탈
619640,,101360,에코앤드림
302582,,71850,캐스텍코리아
770312,,195500,마니커에프앤지
1227039,,288330,브릿지바이오
1767494,,462020,에이치엠씨제6호스팩
220613,,92790,넥스틸
1082418,,419530,SAMG엔터
302236,,52960,태양3C
530413,,224060,더코디
1328639,,900340,윙입푸드
191287,,20400,대동금속
1605529,,438700,버넥트
1144028,,260930,씨티케이
1049167,,214610,미코바이오메드
1063884,,215090,휴센텍
176914,,23590,다우기술
1195828,,311840,대원모방
1580178,,397500,대신밸런스제11호기업인수목적
1504910,,367480,유안타제8호기업인수목적
495633,,146060,율촌
787057,,115160,휴맥스
117258,,27390,한화갤러리아타임월드
450010,,308170,씨티알모빌리티
120076,,1120,LX인터내셔널
297934,,51380,피씨디렉트
121686,,33160,엠케이전자
537221,,216400,인바이츠바이오코아
160232,,44450,KSS해운
1311408,,450080,에코프로머티
409371,,79950,인베니아
401731,,66570,LG전자
525882,,96240,크레버스
1516368,,419120,산돌
1456011,,376300,디어유
508344,,210980,SK디앤디
1368637,,340930,유일에너테크
896753,,159910,스킨앤스킨
892526,,263020,디케이앤디
